xsec
6.87260E+08
6.88480E+08
6.85010E+08
6.87370E+08
6.87760E+08
6.87420E+08
6.88850E+08
6.88820E+08
6.85350E+08
6.86720E+08
6.86350E+08
6.90680E+08
6.82680E+08
6.87120E+08
6.89770E+08
6.86160E+08
6.88570E+08
6.89470E+08
6.86030E+08
6.87090E+08
6.87730E+08
6.86130E+08
6.89050E+08
6.88400E+08
6.91250E+08
6.88840E+08
6.88160E+08
6.86410E+08
6.88920E+08
6.88400E+08
6.84500E+08
6.90000E+08
6.87110E+08
6.84900E+08
6.83120E+08
6.87110E+08
6.89510E+08
6.80700E+08
6.88920E+08
6.88130E+08
6.88940E+08
6.88160E+08
6.91460E+08
6.91360E+08
6.87110E+08
6.88190E+08
6.86450E+08
6.84050E+08
6.85200E+08
6.87740E+08
6.88570E+08
6.88660E+08
6.88240E+08
6.89420E+08
6.86170E+08
6.89260E+08
6.89510E+08
6.88730E+08
6.87890E+08
6.89570E+08
6.86360E+08
6.87560E+08
6.89320E+08
6.86110E+08
6.87510E+08
6.90530E+08
6.85350E+08
6.88160E+08
6.86410E+08
6.86960E+08
6.86040E+08
6.87460E+08
6.86620E+08
6.92380E+08
6.84070E+08
6.89270E+08
6.90210E+08
6.93200E+08
6.88610E+08
6.88920E+08
6.87130E+08
6.87340E+08
6.86210E+08
6.87150E+08
6.87400E+08
6.89820E+08
6.85200E+08
6.89970E+08
6.86840E+08
6.81290E+08
6.88010E+08
6.86920E+08
6.88170E+08
6.90170E+08
6.83960E+08
6.88200E+08
6.88180E+08
6.87940E+08
6.84600E+08
6.86220E+08
6.88100E+08
6.87470E+08
6.90080E+08
6.87460E+08
6.84690E+08
6.87340E+08
6.83590E+08
6.89000E+08
6.89250E+08
6.88360E+08
6.88780E+08
6.87960E+08
6.88240E+08
6.84840E+08
6.87800E+08
6.90450E+08
6.87280E+08
6.85770E+08
6.87770E+08
6.86990E+08
6.85360E+08
6.85070E+08
6.90490E+08
6.84740E+08
6.86320E+08
6.90140E+08
6.83950E+08
6.87530E+08
6.90350E+08
6.88010E+08
6.89640E+08
6.89460E+08
6.82180E+08
6.85950E+08
6.89680E+08
6.83530E+08
6.89160E+08
6.85640E+08
6.86980E+08
6.86790E+08
6.83640E+08
6.89050E+08
6.85890E+08
6.88370E+08
6.87140E+08
6.88690E+08
6.89760E+08
6.88390E+08
6.88970E+08
6.87990E+08
6.89920E+08
6.88270E+08
6.89950E+08
6.87020E+08
6.87390E+08
6.88720E+08
6.88630E+08
6.86350E+08
6.85830E+08
6.89050E+08
6.89440E+08
6.88930E+08
6.88820E+08
6.86330E+08
6.87080E+08
6.85410E+08
6.87610E+08
6.87360E+08
6.88120E+08
6.90010E+08
6.90500E+08
6.82950E+08
6.89080E+08
6.86840E+08
6.90180E+08
6.86480E+08
6.91190E+08
6.88060E+08
6.87220E+08
6.87150E+08
6.87980E+08
6.92500E+08
6.86460E+08
6.87300E+08
6.85070E+08
6.87410E+08
6.86930E+08
6.88910E+08
6.85170E+08
6.86660E+08
6.87240E+08
6.87660E+08
6.89050E+08
6.91450E+08
6.89240E+08
6.90840E+08
6.86400E+08
6.87900E+08
6.85640E+08
6.84400E+08
6.83290E+08
6.86290E+08
6.86770E+08
6.88560E+08
6.89410E+08
6.86480E+08
6.86250E+08
6.88280E+08
6.86320E+08
6.85880E+08
6.84170E+08
6.90070E+08
6.87810E+08
6.84030E+08
6.87310E+08
6.88790E+08
6.88350E+08
6.86840E+08
6.89190E+08
6.87410E+08
6.84960E+08
6.88790E+08
6.88520E+08
6.86310E+08
6.89450E+08
6.88540E+08
6.89040E+08
6.88970E+08
6.88530E+08
6.86730E+08
6.87440E+08
6.89590E+08
6.87010E+08
6.85790E+08
6.87330E+08
6.87310E+08
6.88620E+08
6.92360E+08
6.87870E+08
6.87660E+08
6.87990E+08
6.88780E+08
6.85660E+08
6.87730E+08
6.87580E+08
6.89920E+08
6.83970E+08
6.89280E+08
6.88560E+08
6.86510E+08
6.85660E+08
6.84140E+08
6.86050E+08
6.86690E+08
6.85130E+08
6.89070E+08
6.85900E+08
6.91870E+08
6.87200E+08
6.88400E+08
6.88040E+08
6.88640E+08
6.91600E+08
6.88420E+08
6.87890E+08
6.89770E+08
6.88230E+08
6.85790E+08
6.89280E+08
6.90160E+08
6.87920E+08
6.88670E+08
6.90750E+08
6.85290E+08
6.85350E+08
6.87700E+08
6.88880E+08
6.87550E+08
6.90300E+08
6.90900E+08
6.90090E+08
6.86810E+08
6.90350E+08
6.87070E+08
6.85590E+08
6.88470E+08
6.87770E+08
6.87570E+08
6.83270E+08
6.87290E+08
6.82860E+08
6.88330E+08
6.87940E+08
6.89010E+08
6.84670E+08
6.85060E+08
6.87860E+08
6.87850E+08
6.88300E+08
6.86430E+08
6.91430E+08
6.91140E+08
6.88890E+08
6.86030E+08
6.88310E+08
6.88650E+08
6.88930E+08
6.86440E+08
6.86760E+08
6.85200E+08
6.88270E+08
6.91530E+08
6.86750E+08
6.85940E+08
6.87960E+08
6.89980E+08
6.89780E+08
6.87980E+08
6.91970E+08
6.86930E+08
6.85450E+08
6.87060E+08
6.87810E+08
6.84600E+08
6.88370E+08
6.88660E+08
6.88730E+08
6.88740E+08
6.93700E+08
6.86920E+08
6.87680E+08
6.86120E+08
6.89630E+08
6.88860E+08
6.87890E+08
6.89020E+08
6.88490E+08
6.85030E+08
6.89950E+08
6.87870E+08
6.87040E+08
6.88050E+08
6.88920E+08
6.86950E+08
6.90450E+08
6.86300E+08
6.86890E+08
6.89910E+08
6.83810E+08
6.89230E+08
6.88670E+08
6.90300E+08
6.86830E+08
6.89260E+08
6.91990E+08
6.86710E+08
6.86680E+08
6.86600E+08
6.86980E+08
6.82710E+08
6.86140E+08
6.87590E+08
6.90400E+08
6.89340E+08
6.89820E+08
6.88630E+08
6.86710E+08
6.84230E+08
6.88390E+08
6.89750E+08
6.85490E+08
6.87860E+08
6.87480E+08
6.87140E+08
6.86190E+08
6.85700E+08
6.83630E+08
6.90780E+08
6.86900E+08
6.86240E+08
6.89480E+08
6.85050E+08
6.85720E+08
6.91130E+08
6.88850E+08
6.84650E+08
6.89640E+08
6.88940E+08
6.87020E+08
6.89400E+08
6.85450E+08
6.86860E+08
6.85000E+08
6.88390E+08
6.86440E+08
6.86880E+08
6.88490E+08
6.87780E+08
6.84860E+08
6.86450E+08
6.89420E+08
6.88460E+08
6.84360E+08
6.89890E+08
6.88520E+08
6.89210E+08
6.88100E+08
6.84900E+08
6.86650E+08
6.86890E+08
6.90650E+08
6.88130E+08
6.88030E+08
6.90460E+08
6.88950E+08
6.87500E+08
6.90880E+08
6.91930E+08
6.87570E+08
6.88310E+08
6.87650E+08
6.87470E+08
6.88940E+08
6.89010E+08
6.87150E+08
6.87970E+08
6.89800E+08
6.86720E+08
6.88430E+08
6.87710E+08
6.85650E+08
6.84190E+08
6.88800E+08
6.85920E+08
6.87630E+08
6.84650E+08
6.88320E+08
6.86830E+08
6.86760E+08
6.87040E+08
6.83690E+08
6.88690E+08
6.88390E+08
6.87730E+08
6.88420E+08
6.86360E+08
6.86880E+08
6.86880E+08
6.85910E+08
6.87180E+08
6.86270E+08
6.90340E+08
6.90060E+08
6.86270E+08
6.87790E+08
6.88210E+08
6.86230E+08
6.86790E+08
6.87480E+08
6.86570E+08
6.86370E+08
6.86760E+08
6.88530E+08
6.87540E+08
6.89700E+08
6.92200E+08
6.84640E+08
6.90990E+08
6.88810E+08
6.87860E+08
6.89730E+08
6.87670E+08
6.88760E+08
6.86490E+08
6.88300E+08
6.87420E+08
6.87600E+08
6.85850E+08
6.89040E+08
6.84050E+08
6.85740E+08
6.86720E+08
6.86330E+08
6.92000E+08
6.88250E+08
6.87710E+08
6.86520E+08
6.88200E+08
6.85390E+08
6.91020E+08
6.89470E+08
6.89160E+08
6.90680E+08
6.87690E+08
6.86240E+08
6.88150E+08
6.86810E+08
6.89340E+08
6.87130E+08
6.91870E+08
6.87930E+08
6.86940E+08
6.85840E+08
6.87230E+08
6.87160E+08
6.83060E+08
6.84430E+08
6.87730E+08
6.87500E+08
6.88130E+08
6.89770E+08
6.85230E+08
6.86180E+08
6.86070E+08
6.87600E+08
6.89700E+08
6.84410E+08
6.88360E+08
6.84870E+08
6.86980E+08
6.88200E+08
6.91500E+08
6.89470E+08
6.89110E+08
6.82120E+08
6.87330E+08
6.87740E+08
6.88670E+08
6.89260E+08
6.90500E+08
6.87880E+08
6.88940E+08
6.89910E+08
6.86860E+08
6.90750E+08
6.86130E+08
6.86820E+08
6.89810E+08
6.88560E+08
6.87890E+08
6.89810E+08
6.85570E+08
6.89130E+08
6.87240E+08
6.88170E+08
6.89740E+08
6.89780E+08
6.84640E+08
6.88630E+08
6.88290E+08
6.86770E+08
6.91500E+08
6.89340E+08
6.86350E+08
6.88380E+08
6.87510E+08
6.86560E+08
6.88310E+08
6.89060E+08
6.90370E+08
6.88770E+08
6.89350E+08
6.87150E+08
6.89860E+08
6.90580E+08
6.87700E+08
6.85640E+08
6.88920E+08
6.87400E+08
6.84260E+08
6.86790E+08
6.89700E+08
6.88370E+08
6.83330E+08
6.84420E+08
6.89770E+08
6.90080E+08
6.87150E+08
6.90000E+08
6.87950E+08
6.88410E+08
6.86900E+08
6.88660E+08
6.90750E+08
6.87240E+08
6.88080E+08
6.89900E+08
6.86880E+08
6.85920E+08
6.91270E+08
6.84040E+08
6.87730E+08
6.86060E+08
6.84890E+08
6.89070E+08
6.88520E+08
6.88560E+08
6.86820E+08
6.87230E+08
6.89990E+08
6.87480E+08
6.87000E+08
6.88700E+08
6.87580E+08
6.86580E+08
6.87650E+08
6.89300E+08
6.86230E+08
6.85570E+08
6.89790E+08
6.89670E+08
6.85190E+08
6.85000E+08
6.88920E+08
6.83850E+08
6.84330E+08
6.87400E+08
6.88030E+08
6.87000E+08
6.88400E+08
6.85160E+08
6.89970E+08
6.87940E+08
6.87780E+08
6.87220E+08
6.91220E+08
6.86940E+08
6.88380E+08
6.88500E+08
6.86860E+08
6.87110E+08
6.86450E+08
6.84620E+08
6.85930E+08
6.86950E+08
6.88180E+08
6.90420E+08
6.89370E+08
6.89800E+08
6.91080E+08
6.87940E+08
6.87640E+08
6.88540E+08
6.89920E+08
6.87950E+08
6.87330E+08
6.89350E+08
6.86520E+08
6.87740E+08
6.91500E+08
6.85220E+08
6.86000E+08
6.90080E+08
6.91390E+08
6.86680E+08
6.86930E+08
6.88900E+08
6.85780E+08
6.86980E+08
6.87700E+08
6.90170E+08
6.89680E+08
6.88540E+08
6.85650E+08
6.84790E+08
6.88680E+08
6.87030E+08
6.89030E+08
6.89050E+08
6.82890E+08
6.89750E+08
6.85770E+08
6.88010E+08
6.86870E+08
6.90660E+08
6.84180E+08
6.88760E+08
6.88110E+08
6.88980E+08
6.88950E+08
6.86770E+08
6.89350E+08
6.85670E+08
6.88510E+08
6.92670E+08
6.87540E+08
6.88280E+08
6.87260E+08
6.84510E+08
6.88980E+08
6.86130E+08
6.88600E+08
6.85700E+08
6.86650E+08
6.86940E+08
6.88740E+08
6.88040E+08
6.86680E+08
6.89860E+08
6.89810E+08
6.88680E+08
6.92070E+08
6.86750E+08
6.85790E+08
6.88750E+08
6.87130E+08
6.86660E+08
6.86540E+08
6.89520E+08
6.89080E+08
6.89290E+08
6.87580E+08
6.88970E+08
6.91280E+08
6.86720E+08
6.87950E+08
6.86790E+08
6.89260E+08
6.86310E+08
6.86630E+08
6.86780E+08
6.88360E+08
6.84660E+08
6.87970E+08
6.86630E+08
6.87690E+08
6.87140E+08
6.81780E+08
6.85620E+08
6.86070E+08
6.84920E+08
6.86210E+08
6.87030E+08
6.89310E+08
6.88530E+08
6.89590E+08
6.89350E+08
6.86460E+08
6.87890E+08
6.87980E+08
6.89450E+08
6.90310E+08
6.90600E+08
6.89590E+08
6.88700E+08
6.88390E+08
6.85670E+08
6.92140E+08
6.83960E+08
6.84670E+08
6.84940E+08
6.88970E+08
6.84130E+08
6.89330E+08
6.87670E+08
6.88890E+08
6.86610E+08
6.88650E+08
6.90140E+08
6.86080E+08
6.84410E+08
6.87000E+08
6.87240E+08
6.87990E+08
6.82030E+08
6.84310E+08
6.89130E+08
6.89560E+08
6.88510E+08
6.90770E+08
6.87530E+08
6.87460E+08
6.91400E+08
6.86190E+08
6.84360E+08
6.89980E+08
6.89290E+08
6.85870E+08
6.87620E+08
6.89770E+08
6.89750E+08
6.87500E+08
6.85210E+08
6.90520E+08
6.91860E+08
6.87660E+08
6.88900E+08
6.88950E+08
6.93410E+08
6.88650E+08
6.87890E+08
6.91440E+08
6.88590E+08
6.91020E+08
6.87810E+08
6.88040E+08
6.84900E+08
6.90340E+08
6.90960E+08
6.83790E+08
6.86770E+08
6.85970E+08
6.87470E+08
6.88080E+08
6.88510E+08
6.86960E+08
6.87960E+08
6.84750E+08
6.88310E+08
6.89610E+08
6.88510E+08
6.86260E+08
6.87540E+08
6.87850E+08
6.86780E+08
6.85830E+08
6.88900E+08
6.87340E+08
6.90980E+08
6.88510E+08
6.88370E+08
6.87460E+08
6.87260E+08
6.87960E+08
6.89120E+08
6.91270E+08
6.89560E+08
6.86680E+08
6.87970E+08
6.86730E+08
6.87750E+08
6.84680E+08
6.86650E+08
6.90730E+08
6.91120E+08
6.88280E+08
6.83130E+08
6.86490E+08
6.85840E+08
6.86880E+08
6.84590E+08
6.87400E+08
6.88530E+08
6.87100E+08
6.84020E+08
6.86200E+08
6.89200E+08
6.88360E+08
6.83910E+08
6.87890E+08
6.86010E+08
6.89850E+08
6.82280E+08
6.84540E+08
6.87810E+08
6.85480E+08
6.88000E+08
6.86600E+08
6.86980E+08
6.88280E+08
6.87510E+08
6.88010E+08
6.89040E+08
6.91260E+08
6.84020E+08
6.88870E+08
6.89560E+08
6.84840E+08
6.90150E+08
6.89770E+08
6.89650E+08
6.87680E+08
6.86730E+08
6.88580E+08
6.87590E+08
6.87070E+08
6.84410E+08
6.89220E+08
6.87300E+08
6.90330E+08
6.88260E+08
6.86770E+08
6.91250E+08
6.88200E+08
6.86100E+08
6.85540E+08
6.87620E+08
6.86130E+08
6.90410E+08
6.86150E+08
6.86350E+08
6.85040E+08
6.84170E+08
6.87250E+08
6.85300E+08
6.89790E+08
6.88320E+08
6.89510E+08
6.86320E+08
6.87210E+08
6.87600E+08
6.88740E+08
6.88310E+08
6.90140E+08
6.86820E+08
6.89160E+08
6.86680E+08
6.89860E+08
6.86590E+08
6.86460E+08
6.88710E+08
6.88960E+08
6.88660E+08
6.89480E+08
6.86710E+08
6.88640E+08
6.88660E+08
6.88790E+08
6.87500E+08
6.92720E+08
6.89410E+08
6.91280E+08
6.85630E+08
6.89720E+08
6.90700E+08
6.88880E+08
6.90630E+08
6.88860E+08
6.90610E+08
6.87530E+08
6.87030E+08
6.86230E+08
6.88390E+08
6.88370E+08
6.87980E+08
6.87010E+08
6.89330E+08
6.85270E+08
6.86350E+08
6.86610E+08
6.89520E+08
6.88730E+08
6.91880E+08
6.86720E+08
6.87770E+08
6.90060E+08
6.89170E+08
6.87520E+08
6.88570E+08
6.90370E+08
6.90000E+08
6.80180E+08
6.86070E+08
6.90620E+08
6.88680E+08
6.89870E+08
6.85340E+08
6.85470E+08
6.87750E+08
6.83450E+08
6.87650E+08
6.79920E+08
6.90540E+08
6.88210E+08
6.86480E+08
6.88170E+08
6.87890E+08
6.90310E+08
6.87770E+08
6.87760E+08
6.90310E+08
6.85960E+08
6.86360E+08
6.89850E+08
6.90710E+08
6.89640E+08
6.87590E+08
6.87930E+08
6.90360E+08
6.88150E+08
6.87230E+08
6.84140E+08
6.87210E+08
6.88090E+08
6.87510E+08
6.89390E+08
6.88180E+08
6.88040E+08
6.86980E+08
6.88190E+08
6.89960E+08
6.88470E+08
6.88490E+08
6.87810E+08
6.86000E+08
6.87550E+08
6.86890E+08
6.83580E+08
6.86790E+08
6.87010E+08
6.87010E+08
6.86610E+08
6.88040E+08
6.86180E+08
6.86080E+08
6.91950E+08
6.87920E+08
6.87130E+08
6.88540E+08
6.86780E+08
6.87790E+08
6.85510E+08
6.85220E+08
6.88030E+08
6.85780E+08
6.86460E+08
6.90510E+08
6.88090E+08
6.87100E+08
6.88590E+08
6.88210E+08
6.89970E+08
6.85050E+08
6.90750E+08
6.88980E+08
6.87540E+08
6.91210E+08
6.86730E+08
6.86590E+08
6.88920E+08
6.84120E+08
6.81960E+08
6.86810E+08
6.87690E+08
6.89480E+08
6.90160E+08
6.90410E+08
6.87130E+08
6.85840E+08
6.88130E+08
6.86220E+08
6.87430E+08
6.86640E+08
6.87990E+08
6.87490E+08
6.85870E+08
6.91330E+08
6.89910E+08
6.89120E+08
6.87580E+08
6.87250E+08
6.85840E+08
6.86900E+08
6.88610E+08
6.87600E+08
6.86450E+08
6.86060E+08
6.86670E+08
6.88330E+08
6.91860E+08
6.90690E+08
6.87630E+08
6.90750E+08
6.89020E+08
6.87870E+08
6.86380E+08
6.90010E+08
6.88260E+08
6.83020E+08
6.91460E+08
6.87940E+08
6.88760E+08
6.87890E+08
6.88300E+08
6.86520E+08
6.89140E+08
6.89700E+08
6.83380E+08
6.86110E+08
6.88640E+08
6.88160E+08
6.84760E+08
6.86010E+08
6.88880E+08
6.86120E+08
6.87780E+08
6.88560E+08
6.87220E+08
6.85950E+08
6.86740E+08
6.87130E+08
6.82040E+08
6.88400E+08
6.86710E+08
6.89560E+08
6.86380E+08
6.85900E+08
6.89270E+08
6.88790E+08
6.90890E+08
6.85840E+08
6.88760E+08
6.89660E+08
6.89030E+08
6.90460E+08
6.87670E+08
